No.,Type,Line,Station_Code,Station_Name,Passenger_Arrival,Passenger_Departure,Date
4312,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,0,0,6/23/2023
4313,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,0,0,6/24/2023
4314,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,0,0,6/24/2023
4315,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,0,0,6/24/2023
4316,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,0,0,6/24/2023
4317,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,0,0,6/24/2023
4318,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,0,0,6/24/2023
4319,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,0,0,6/24/2023
4320,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,0,0,6/24/2023
4321,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,10426,9727,6/25/2023
4322,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,6826,6916,6/25/2023
4323,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,1604,1614,6/25/2023
4324,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,3693,3767,6/25/2023
4325,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,3715,4124,6/25/2023
4326,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,6744,6927,6/25/2023
4327,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,3052,2752,6/25/2023
4328,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,10105,10338,6/25/2023
4329,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,11745,11197,6/26/2023
4330,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,10056,9905,6/26/2023
4331,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,3688,3597,6/26/2023
4332,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,6197,6034,6/26/2023
4333,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,5976,6362,6/26/2023
4334,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,11353,11976,6/26/2023
4335,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,3698,3800,6/26/2023
4336,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,14053,13895,6/26/2023
4337,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,11371,10655,6/27/2023
4338,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,10179,10201,6/27/2023
4339,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,3842,3819,6/27/2023
4340,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,6532,6413,6/27/2023
4341,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,6637,6725,6/27/2023
4342,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,11599,12419,6/27/2023
4343,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,3826,3723,6/27/2023
4344,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,14184,14215,6/27/2023
4345,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,11868,10036,6/28/2023
4346,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,10068,10285,6/28/2023
4347,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,3694,3639,6/28/2023
4348,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,6393,6322,6/28/2023
4349,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,6332,7047,6/28/2023
4350,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,11690,12350,6/28/2023
4351,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,3702,3818,6/28/2023
4352,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,13941,14191,6/28/2023
4353,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,12220,10299,6/29/2023
4354,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,9947,10087,6/29/2023
4355,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,3548,3473,6/29/2023
4356,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,6338,6339,6/29/2023
4357,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,6621,6976,6/29/2023
4358,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,11642,12439,6/29/2023
4359,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,3816,3848,6/29/2023
4360,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,14024,14695,6/29/2023
4361,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,12939,10510,6/30/2023
4362,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,11041,11174,6/30/2023
4363,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,3771,3595,6/30/2023
4364,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,6702,6341,6/30/2023
4365,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,6916,7337,6/30/2023
4366,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,12115,13286,6/30/2023
4367,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,3874,4074,6/30/2023
4368,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,15109,16150,6/30/2023
4369,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,11076,9252,7/1/2023
4370,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,8801,8991,7/1/2023
4371,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,2087,1942,7/1/2023
4372,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4809,4808,7/1/2023
4373,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,5188,5681,7/1/2023
4374,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,9083,9660,7/1/2023
4375,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,3120,3138,7/1/2023
